lon,minutes_remaining,period,playoffs,season,seconds_remaining,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,game_date,matchup,opponent,shot_id
-118.2698,7,3,0,1999-00,24,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25982
-118.3828,3,3,0,1999-00,16,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25983
-118.2698,7,4,0,1999-00,18,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/24/2000,LAL vs. PHX,PHX,25984
-118.1958,10,1,0,1999-00,10,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,25985
-118.3958,7,1,0,1999-00,4,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,25987
-118.4168,6,1,0,1999-00,24,14,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,25988
-118.1158,1,1,0,1999-00,57,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,25989
-118.2698,1,1,0,1999-00,25,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,25990
-118.2878,0,1,0,1999-00,36,24,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,25991
-118.1958,0,1,0,1999-00,0,9,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,25993
-118.4388,10,2,0,1999-00,41,20,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,25994
-118.2698,5,2,0,1999-00,23,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,25995
-118.4318,4,2,0,1999-00,34,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,25996
-118.2698,2,2,0,1999-00,26,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,25997
-118.2698,0,3,0,1999-00,42,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,25999
-118.2698,1,4,0,1999-00,37,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,26001
-118.1888,0,4,0,1999-00,27,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,26002
-118.2698,0,4,0,1999-00,25,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/26/2000,LAL @ SAC,SAC,26003
-118.3508,10,1,0,1999-00,37,12,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26004
-118.2708,10,1,0,1999-00,15,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26005
-118.2368,4,1,0,1999-00,17,3,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26007
-118.2928,3,1,0,1999-00,30,17,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26008
-118.1208,0,1,0,1999-00,44,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26010
-118.2708,0,1,0,1999-00,38,13,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26011
-118.2928,6,2,0,1999-00,13,10,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26012
-118.2708,2,2,0,1999-00,46,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26013
-118.2778,10,3,0,1999-00,8,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26014
-118.2838,9,3,0,1999-00,35,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26015
-118.2708,6,3,0,1999-00,13,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26017
-118.2648,3,3,0,1999-00,20,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26018
-118.3438,1,3,0,1999-00,27,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26019
-118.2778,8,4,0,1999-00,59,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26020
-118.2068,6,4,0,1999-00,8,8,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26021
-118.2708,3,4,0,1999-00,39,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/29/2000,LAL @ VAN,VAN,26022
-118.3398,11,1,0,1999-00,10,15,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/31/2000,LAL vs. PHI,PHI,26024
-118.1488,6,2,0,1999-00,23,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/31/2000,LAL vs. PHI,PHI,26025
-118.3608,4,2,0,1999-00,29,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/31/2000,LAL vs. PHI,PHI,26026
-118.1338,2,2,0,1999-00,20,13,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/31/2000,LAL vs. PHI,PHI,26027
-118.3548,1,2,0,1999-00,46,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/31/2000,LAL vs. PHI,PHI,26028
-118.1338,0,2,0,1999-00,9,13,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/31/2000,LAL vs. PHI,PHI,26029
-118.4898,10,3,0,1999-00,37,24,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/31/2000,LAL vs. PHI,PHI,26030
-118.1698,8,3,0,1999-00,22,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,3/31/2000,LAL vs. PHI,PHI,26031
-118.3398,4,3,0,1999-00,49,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,3/31/2000,LAL vs. PHI,PHI,26032
-118.3118,0,3,0,1999-00,3,8,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,3/31/2000,LAL vs. PHI,PHI,26033
-118.2698,0,3,0,1999-00,0,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,3/31/2000,LAL vs. PHI,PHI,26034
-118.3888,10,4,0,1999-00,30,12,1,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,3/31/2000,LAL vs. PHI,PHI,26035
-118.3178,10,1,0,1999-00,39,11,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/2/2000,LAL vs. NYK,NYK,26036
-118.4278,8,1,0,1999-00,47,18,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/2/2000,LAL vs. NYK,NYK,26037
-118.2698,6,1,0,1999-00,33,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/2/2000,LAL vs. NYK,NYK,26039
-118.3608,5,1,0,1999-00,20,9,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/2/2000,LAL vs. NYK,NYK,26040
-118.3608,0,1,0,1999-00,0,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/2/2000,LAL vs. NYK,NYK,26042
-118.3398,11,2,0,1999-00,13,13,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/2/2000,LAL vs. NYK,NYK,26043
-118.2698,4,2,0,1999-00,4,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/2/2000,LAL vs. NYK,NYK,26044
-118.3888,8,3,0,1999-00,36,21,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/2/2000,LAL vs. NYK,NYK,26045
-118.3828,6,3,0,1999-00,49,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/2/2000,LAL vs. NYK,NYK,26046
-118.2818,10,1,0,1999-00,47,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/5/2000,LAL @ GSW,GSW,26047
-118.3118,10,1,0,1999-00,30,13,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/5/2000,LAL @ GSW,GSW,26048
-118.1378,8,1,0,1999-00,2,22,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/5/2000,LAL @ GSW,GSW,26049
-118.2908,3,1,0,1999-00,40,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/5/2000,LAL @ GSW,GSW,26052
-118.2258,2,1,0,1999-00,43,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,4/5/2000,LAL @ GSW,GSW,26053
-118.2698,0,1,0,1999-00,48,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/5/2000,LAL @ GSW,GSW,26054
-118.2818,0,1,0,1999-00,5,11,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/5/2000,LAL @ GSW,GSW,26055
-118.1678,8,2,0,1999-00,21,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/5/2000,LAL @ GSW,GSW,26056
-118.3848,6,3,0,1999-00,28,19,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/5/2000,LAL @ GSW,GSW,26058
-118.3938,5,3,0,1999-00,33,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/5/2000,LAL @ GSW,GSW,26059
-118.1488,10,1,0,1999-00,31,12,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26061
-118.2068,5,1,0,1999-00,0,9,0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26063
-118.2698,4,1,0,1999-00,56,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26064
-118.2908,4,1,0,1999-00,5,20,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26065
-118.3608,2,1,0,1999-00,52,17,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26066
-118.1338,11,2,0,1999-00,38,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26069
-118.2698,9,2,0,1999-00,39,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26070
-118.1768,9,2,0,1999-00,11,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26071
-118.2818,6,2,0,1999-00,29,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26073
-118.1398,0,2,0,1999-00,10,13,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26076
-118.3608,0,2,0,1999-00,0,33,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26077
-118.2558,8,3,0,1999-00,39,5,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26078
-118.1918,7,3,0,1999-00,57,13,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26079
-118.3548,4,3,0,1999-00,44,9,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26080
-118.5118,2,3,0,1999-00,19,24,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26082
-118.3268,1,3,0,1999-00,57,14,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26083
-118.1918,1,3,0,1999-00,24,13,1,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26084
-118.2698,0,3,0,1999-00,5,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26085
-118.1548,11,4,0,1999-00,26,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26086
-118.2068,9,4,0,1999-00,40,21,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26087
-118.4278,9,4,0,1999-00,6,15,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26088
-118.4128,7,4,0,1999-00,32,17,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26089
-118.1398,7,4,0,1999-00,7,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/8/2000,LAL vs. SAS,SAS,26090
-118.2818,11,1,0,1999-00,24,20,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26091
-118.1338,9,1,0,1999-00,44,14,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26092
-118.4278,8,1,0,1999-00,1,16,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26093
-118.1698,6,1,0,1999-00,37,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26094
-118.3758,4,1,0,1999-00,4,19,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26095
-118.3458,2,1,0,1999-00,22,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26096
-118.4468,0,1,0,1999-00,30,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26097
-118.3828,11,2,0,1999-00,9,20,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26098
-118.1488,10,2,0,1999-00,51,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26099
-118.3178,4,2,0,1999-00,28,8,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26100
-118.3678,1,2,0,1999-00,27,18,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26101
-118.2698,1,2,0,1999-00,2,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26102
-118.2818,11,3,0,1999-00,43,16,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26103
-118.1398,9,3,0,1999-00,34,13,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26104
-118.2128,8,3,0,1999-00,54,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26105
-118.3608,8,3,0,1999-00,39,16,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26106
-118.1618,6,3,0,1999-00,25,17,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26107
-118.2558,3,3,0,1999-00,58,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26109
-118.2698,3,3,0,1999-00,0,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26110
-118.3758,0,3,0,1999-00,51,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26111
-118.1488,4,4,0,1999-00,22,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26114
-118.2688,1,4,0,1999-00,33,22,0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26116
-118.4338,2,5,0,1999-00,46,19,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26117
-118.3268,1,5,0,1999-00,36,6,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,4/10/2000,LAL vs. SEA,SEA,26118
-118.1338,7,1,0,1999-00,45,20,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26119
-118.1398,6,1,0,1999-00,31,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26120
-118.2908,5,1,0,1999-00,39,7,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26121
-118.4408,2,1,0,1999-00,11,22,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26123
-118.1398,6,2,0,1999-00,54,16,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26124
-118.2698,5,2,0,1999-00,54,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26125
-118.1398,4,2,0,1999-00,35,13,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26126
-118.2698,3,2,0,1999-00,51,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26127
-118.2698,3,2,0,1999-00,8,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26128
-118.2758,2,2,0,1999-00,24,12,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26129
-118.2698,1,2,0,1999-00,47,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26130
-118.2698,9,3,0,1999-00,29,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26131
-118.2818,8,3,0,1999-00,21,18,1,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26132
-118.2698,6,3,0,1999-00,56,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26133
-118.1848,5,3,0,1999-00,51,22,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26134
-118.3978,2,3,0,1999-00,56,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26135
-118.1848,0,3,0,1999-00,40,17,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26136
-118.3758,0,3,0,1999-00,1,18,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26137
-118.1208,1,4,0,1999-00,53,14,1,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/14/2000,LAL vs. SAC,SAC,26138
-118.2698,10,1,0,1999-00,16,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26140
-118.1548,11,2,0,1999-00,7,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26141
-118.2698,7,2,0,1999-00,45,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26142
-118.1338,1,2,0,1999-00,44,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26143
-118.2618,1,2,0,1999-00,22,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26144
-118.2818,0,2,0,1999-00,23,6,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26145
-118.1698,10,3,0,1999-00,47,19,1,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26146
-118.2698,9,3,0,1999-00,17,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26147
-118.2698,8,3,0,1999-00,17,0,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26148
-118.2698,7,3,0,1999-00,53,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26149
-118.2128,7,3,0,1999-00,17,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26150
-118.3398,6,3,0,1999-00,15,9,0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26151
-118.0988,5,3,0,1999-00,29,17,1,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26152
-118.2968,4,3,0,1999-00,22,14,0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,1610612747,Los Angeles Lakers,4/16/2000,LAL vs. MIN,MIN,26153
